usd_gain,reward,PL_ratio,PL_count_mean,hold_ratio,slope_indicator,StopLoss,enter_at,close_at,typeMA,MA_period,ATR_period,ATR_multi
40.53,16.0741,0.511,2.037,0.654,1.0,0.0105,0.313,0.126,30,39,67,8.267
83.87,16.0786,0.923,1.131,1.638,1.0,0.0083,0.855,0.933,3,108,7,5.179
48.08,16.1175,1.11,0.823,1.371,1.0,0.0041,0.184,0.849,18,107,56,5.065
76.82,16.1414,1.423,0.647,2.833,1.0,0.0054,0.845,0.671,17,421,24,7.376
79.92,16.1586,0.5,1.902,1.203,1.0,0.0129,0.834,0.067,11,153,302,8.647
62.88,16.1764,0.898,0.91,2.087,1.0,0.0056,0.562,0.601,0,341,111,4.065
73.44,16.1799,0.655,1.487,1.511,1.0,0.0106,0.635,0.584,28,200,280,8.459
63.91,16.1804,0.971,0.975,1.707,1.0,0.0058,0.935,0.727,19,229,348,5.671
53.22,16.182,0.351,2.769,0.523,1.0,0.0125,0.194,0.875,6,440,75,2.411
40.28,16.2081,0.738,1.258,1.194,1.0,0.0039,0.395,0.11,0,66,494,5.551
57.89,16.2167,0.657,1.402,0.729,1.0,0.0097,0.389,0.26,19,289,283,7.05
67.09,16.225,0.783,1.266,1.099,1.0,0.0092,0.45,0.654,16,319,249,8.621
70.8,16.2367,4.543,0.226,12.963,1.0,0.0028,0.405,0.677,31,166,326,7.533
42.79,16.259,0.373,2.725,0.419,1.0,0.0118,0.426,0.554,1,165,489,1.993
40.05,16.2661,0.398,2.636,0.448,1.0,0.0114,0.725,0.362,14,69,63,2.285
94.52,16.2693,1.017,0.902,1.923,1.0,0.0051,0.931,0.111,22,60,400,7.994
70.07,16.3018,0.775,1.152,1.824,1.0,0.0076,0.515,0.168,17,445,433,8.82
82.71,16.3263,0.599,1.374,1.387,1.0,0.0102,0.786,0.299,15,325,415,6.68
83.22,16.3381,0.613,1.807,1.193,1.0,0.0091,0.816,0.294,3,118,7,6.13
41.63,16.3476,0.4,2.451,0.54,1.0,0.0079,0.156,0.144,5,366,161,7.699
47.21,16.3516,0.679,1.367,0.918,1.0,0.0056,0.273,0.51,28,220,23,5.007
64.94,16.3592,0.41,2.483,0.739,1.0,0.0148,0.458,0.341,1,438,287,6.148
37.72,16.3991,0.626,1.542,0.924,1.0,0.0043,0.247,0.045,28,203,341,7.425
62.97,16.4001,2.173,0.416,5.175,1.0,0.0031,0.975,0.341,28,418,270,6.723
43.38,16.404,0.303,3.202,0.45,1.0,0.0108,0.06,0.751,27,378,81,2.059
71.89,16.4065,1.088,0.824,2.61,1.0,0.0063,0.277,0.807,31,105,203,4.311
59.75,16.437,0.831,1.208,3.792,1.0,0.0066,0.128,0.945,31,252,34,1.58
67.62,16.4449,0.6,1.547,1.05,1.0,0.0098,0.436,0.641,28,299,203,6.859
51.92,16.4526,0.556,1.741,1.066,1.0,0.0069,0.633,0.073,30,421,359,4.958
75.99,16.4711,1.67,0.513,4.233,1.0,0.0049,0.98,0.794,1,437,291,6.291
76.21,16.4884,1.344,0.722,5.005,1.0,0.0059,0.695,0.232,31,294,215,3.308
54.86,16.4938,1.591,0.548,2.333,1.0,0.0035,0.119,0.468,15,113,167,8.73
63.89,16.5115,0.516,2.293,0.918,1.0,0.0134,0.847,0.137,17,27,373,7.591
109.41,16.5171,1.112,0.849,1.88,1.0,0.008,0.622,0.443,0,14,119,8.934
66.67,16.5177,0.904,1.008,1.943,1.0,0.0067,0.834,0.705,26,262,413,5.558
73.84,16.5216,0.829,1.232,3.171,1.0,0.0084,0.896,0.954,31,277,306,1.517
50.54,16.522,0.822,1.108,1.209,1.0,0.005,0.156,0.6,1,280,424,4.076
48.93,16.5311,1.307,0.686,1.852,1.0,0.0034,0.188,0.758,3,347,103,4.173
81.01,16.532,1.229,0.721,3.674,1.0,0.0069,0.563,0.671,31,127,195,5.049
74.64,16.5829,0.633,1.554,1.36,1.0,0.0098,0.71,0.364,30,117,379,8.563
77.98,16.6137,1.509,0.58,3.379,1.0,0.0056,0.778,0.995,23,356,268,6.451
71.85,16.6166,0.629,1.528,1.019,1.0,0.011,0.717,0.646,7,343,225,6.039
88.64,16.6223,0.582,1.694,1.251,1.0,0.0144,0.812,0.62,28,371,239,8.257
76.61,16.627,0.856,1.029,2.041,1.0,0.0073,0.878,0.13,18,400,367,8.517
63.65,16.6572,0.603,1.622,1.027,1.0,0.0087,0.818,0.083,18,264,66,6.34
63.6,16.6757,1.95,0.441,4.649,1.0,0.0036,0.563,0.781,11,340,455,4.436
118.28,16.6924,0.76,1.255,1.807,1.0,0.0096,0.978,0.369,7,59,258,8.011
40.71,16.6983,0.72,1.276,1.088,1.0,0.0041,0.493,0.461,25,213,352,2.285
70.03,16.6993,0.822,1.016,2.104,1.0,0.007,0.312,0.356,31,86,461,6.915
53.16,16.7157,0.836,1.102,1.229,1.0,0.0051,0.633,0.851,4,288,143,2.697
109.03,16.7299,2.106,0.562,6.857,1.0,0.0084,0.299,0.784,31,430,291,7.549
52.49,16.7471,0.609,1.595,1.237,1.0,0.0058,0.852,0.072,6,49,439,5.614
81.39,16.7472,0.695,1.421,1.362,1.0,0.0116,0.842,0.977,11,32,373,5.219
109.01,16.7501,2.283,0.457,5.492,1.0,0.005,0.948,0.647,14,35,143,7.046
67.61,16.7519,0.682,1.323,1.656,1.0,0.0084,0.792,0.494,24,219,453,4.056
98.08,16.752,0.828,1.037,1.675,1.0,0.0101,0.414,0.638,31,100,188,7.486
61.64,16.8167,0.449,2.346,0.651,1.0,0.0134,0.582,0.797,3,436,206,3.607
74.23,16.8183,0.541,1.818,0.988,1.0,0.0141,0.665,0.507,26,140,338,7.456
48.23,16.8536,0.521,2.202,4.174,1.0,0.0081,0.589,0.023,31,445,305,1.487
87.91,16.8605,1.291,0.68,3.236,1.0,0.0071,0.639,0.534,31,123,249,6.007
83.43,16.8714,0.852,1.015,1.915,1.0,0.0088,0.753,0.999,21,334,353,4.423
54.34,16.8951,0.718,1.237,1.644,1.0,0.0055,0.982,0.17,14,326,236,2.916
51.34,16.9315,0.499,2.001,0.723,1.0,0.0089,0.445,0.73,2,183,201,3.34
38.05,16.9393,0.435,2.143,0.739,1.0,0.0059,0.025,0.475,0,168,70,3.144
91.26,16.9911,3.396,0.358,12.245,1.0,0.0039,0.617,0.81,16,55,70,8.42
36.54,16.9947,0.383,2.649,0.437,1.0,0.0093,0.294,0.008,28,154,20,6.263
35.17,17.0228,0.551,1.668,1.052,1.0,0.0043,0.013,0.439,14,195,90,2.953
48.1,17.0413,0.355,2.941,0.495,1.0,0.0111,0.531,0.893,27,342,387,1.501
66.28,17.0542,0.577,1.743,0.768,1.0,0.0121,0.777,0.171,7,134,312,5.566
82.55,17.0571,1.261,0.712,2.793,1.0,0.0062,0.82,0.517,27,428,202,8.559
56.87,17.059,0.72,1.285,1.005,1.0,0.0066,0.355,0.768,1,183,167,4.367
42.18,17.0752,0.416,2.289,0.602,1.0,0.0071,0.645,0.596,5,391,64,1.95
31.7,17.078,0.254,3.899,0.481,1.0,0.0087,0.169,0.155,12,388,419,2.176
66.57,17.0876,0.538,1.895,0.785,1.0,0.0114,0.296,0.454,12,335,50,7.829
41.17,17.101,0.421,2.47,0.513,1.0,0.0092,0.192,0.1,3,174,410,8.003
89.86,17.103,0.573,1.823,0.971,1.0,0.0145,0.59,0.931,9,399,312,6.277
83.15,17.1189,0.537,1.713,1.13,1.0,0.0138,0.698,0.865,21,205,479,5.279
63.6,17.1236,2.2,0.412,4.579,1.0,0.0032,0.701,0.525,23,303,256,7.571
44.39,17.1309,0.391,2.536,0.603,1.0,0.0086,0.231,0.776,25,298,76,2.261
67.94,17.1636,0.451,2.411,2.006,1.0,0.0126,0.014,0.266,31,328,403,7.141
70.9,17.1799,2.926,0.328,9.54,1.0,0.0031,0.656,0.039,31,181,435,8.417
63.54,17.2389,1.32,0.688,2.102,1.0,0.0044,0.776,0.983,22,228,38,4.82
74.28,17.2652,0.555,1.698,0.956,1.0,0.0112,0.718,0.991,25,426,145,3.911
61.08,17.2731,0.668,1.416,1.006,1.0,0.0088,0.169,0.512,26,172,264,8.434
80.54,17.3275,0.615,1.482,1.108,1.0,0.0116,0.477,0.828,2,241,120,6.758
70.02,17.3419,0.475,2.153,0.801,1.0,0.0138,0.608,0.321,27,292,73,7.273
55.01,17.3539,0.507,1.946,0.718,1.0,0.0094,0.104,0.48,25,257,89,6.668
59.3,17.3816,0.575,1.591,1.071,1.0,0.0078,0.227,0.224,1,414,380,8.508
93.25,17.4027,0.603,1.857,1.389,1.0,0.015,0.921,0.668,26,300,455,8.63
39.31,17.4054,0.435,2.1,0.819,1.0,0.0057,0.692,0.544,12,365,221,1.149
59.15,17.4072,0.487,2.036,0.661,1.0,0.0115,0.19,0.365,5,283,357,8.457
65.86,17.4188,3.592,0.262,9.629,1.0,0.0027,0.451,0.479,31,114,328,7.345
74.12,17.4222,0.524,1.874,0.761,1.0,0.0131,0.366,0.628,28,397,344,6.618
56.15,17.4356,0.338,3.074,0.619,1.0,0.0148,0.874,0.441,21,235,432,2.581
81.0,17.4411,0.491,1.822,0.95,1.0,0.013,0.849,0.908,14,238,155,4.357
78.86,17.4483,0.717,1.254,1.675,1.0,0.0091,0.833,0.634,30,64,247,6.352
46.96,17.4611,0.418,2.337,0.769,1.0,0.0089,0.677,0.201,24,265,205,3.079
82.07,17.4706,0.522,1.626,1.177,1.0,0.012,0.441,0.474,21,405,406,6.526
63.03,17.4882,0.367,2.36,1.302,1.0,0.0114,0.841,0.012,31,155,341,2.395
73.2,17.4974,0.613,1.5,1.189,1.0,0.0099,0.871,0.824,10,176,277,5.363
76.06,17.5127,0.521,1.78,1.035,1.0,0.0122,0.676,0.466,25,195,104,8.408
64.35,17.534,0.504,1.969,0.696,1.0,0.0121,0.294,0.763,2,204,376,4.758
43.22,17.5374,5.095,0.193,10.305,1.0,0.0016,0.205,1.0,27,2,392,1.639
90.69,17.5628,0.564,1.748,1.4,1.0,0.0131,0.999,0.284,25,381,481,8.445
70.39,17.598,1.137,0.791,2.412,1.0,0.0059,0.8,0.864,25,344,266,5.099
87.12,17.619,1.062,0.921,2.565,1.0,0.0082,0.797,0.7,22,158,335,8.909
59.45,17.6586,1.954,0.461,3.954,1.0,0.0032,0.295,0.415,15,262,364,7.796
39.64,17.6899,0.248,3.861,0.476,1.0,0.0109,0.125,0.526,27,447,103,1.986
93.02,17.6962,0.751,1.242,1.613,1.0,0.011,0.837,0.923,2,245,107,7.049
97.33,17.7011,2.988,0.316,8.329,1.0,0.0052,0.714,0.971,24,169,326,5.727
83.27,17.7076,0.848,1.115,1.637,1.0,0.0086,0.695,0.665,9,336,92,7.598
60.05,17.7105,0.876,0.99,3.267,1.0,0.0054,0.672,0.603,31,165,172,1.583
51.1,17.7276,1.231,0.723,1.706,1.0,0.0037,0.108,0.685,30,216,76,5.443
40.79,17.7299,0.278,3.346,0.648,1.0,0.0102,0.301,0.512,17,410,382,1.111
46.15,17.7324,1.26,0.72,1.858,1.0,0.0031,0.092,0.441,3,400,185,5.465
48.58,17.7454,0.494,1.956,0.616,1.0,0.0077,0.197,0.768,7,394,180,2.718
100.54,17.7518,1.126,0.907,2.176,1.0,0.0036,0.652,0.133,4,43,27,7.897
50.36,17.757,0.428,2.052,0.846,1.0,0.0075,0.392,0.11,0,282,385,4.179
55.74,17.7733,1.064,0.842,1.604,1.0,0.0045,0.428,0.719,20,275,466,4.174
73.7,17.7757,1.401,0.658,3.574,1.0,0.0053,0.348,0.639,14,407,65,7.75
84.88,17.786,0.471,1.952,1.118,1.0,0.0148,0.762,0.423,0,213,284,7.373
31.49,17.7888,0.518,1.754,0.955,1.0,0.0038,0.055,0.334,0,126,57,2.67
31.65,17.7995,0.402,2.422,0.652,1.0,0.0052,0.335,0.216,2,180,368,2.114
54.01,17.809,1.014,0.906,1.477,1.0,0.0045,0.349,0.63,3,296,200,4.521
79.68,17.8205,0.599,1.686,1.271,1.0,0.0108,0.707,0.182,8,103,168,7.583
42.7,17.829,0.37,2.563,0.66,1.0,0.0075,0.069,0.922,1,408,401,1.464
91.42,17.8442,3.917,0.24,11.693,1.0,0.0028,0.476,0.6,8,34,144,7.8
63.36,17.8548,0.516,1.97,0.833,1.0,0.0123,0.491,0.176,22,139,395,8.929
53.59,17.8675,2.211,0.44,3.999,1.0,0.0024,0.801,0.524,28,239,53,5.863
52.17,17.8681,0.795,1.168,1.127,1.0,0.0052,0.126,0.539,3,346,113,5.386
55.41,17.8892,1.311,0.676,1.766,1.0,0.0039,0.322,0.536,16,386,300,7.828
57.62,17.9486,0.371,2.69,0.705,1.0,0.0119,0.961,0.012,23,407,335,3.39
146.75,17.9839,1.488,0.883,3.945,1.0,0.0144,0.653,0.956,30,20,46,7.556
72.84,17.993,0.921,0.943,2.069,1.0,0.0067,0.69,0.909,0,288,197,4.011
99.74,18.024,0.608,1.639,1.081,1.0,0.0126,0.833,0.083,28,55,345,8.452
137.71,18.0269,2.932,0.375,10.972,1.0,0.0087,0.942,0.911,31,329,229,8.978
65.2,18.0369,0.681,1.323,1.402,1.0,0.0074,0.515,0.389,27,422,434,5.485
62.27,18.0381,2.41,0.4,4.628,1.0,0.0031,0.693,0.765,6,144,199,7.445
68.5,18.0489,0.555,1.732,0.964,1.0,0.0104,0.821,0.601,3,229,282,5.067
49.81,18.0529,0.624,1.52,0.96,1.0,0.0059,0.19,0.358,14,141,183,5.974
51.35,18.0649,0.411,2.622,0.597,1.0,0.0102,0.866,0.812,26,379,1,2.37
55.44,18.092,0.613,1.623,0.927,1.0,0.0069,0.513,0.208,30,209,416,6.202
48.37,18.1655,0.887,1.073,1.268,1.0,0.0042,0.422,0.453,29,279,20,4.546
90.8,18.1868,0.595,1.722,0.975,1.0,0.0145,0.78,0.99,14,51,43,5.391
57.55,18.2097,0.856,1.079,1.248,1.0,0.0056,0.434,0.615,4,129,404,5.856
58.9,18.22,0.489,2.16,0.774,1.0,0.0118,0.717,0.114,22,73,97,6.099
61.16,18.2287,0.407,2.62,0.722,1.0,0.0125,0.758,0.142,1,399,138,4.603
89.69,18.2496,0.53,1.919,1.114,1.0,0.0149,0.86,0.58,29,417,179,7.972
57.31,18.2532,0.418,2.355,0.8,1.0,0.0105,0.354,0.44,1,408,491,4.404
76.58,18.272,0.487,2.127,0.991,1.0,0.0138,0.719,0.241,25,231,118,8.878
56.47,18.2998,0.443,2.068,0.985,1.0,0.0085,0.761,0.108,11,296,46,3.813
67.75,18.3011,0.44,2.308,0.602,1.0,0.0131,0.031,0.83,9,338,27,4.22
65.14,18.3064,0.647,1.513,0.709,1.0,0.0122,0.748,0.364,19,326,313,4.432
60.13,18.3427,0.506,2.039,0.599,1.0,0.0121,0.728,0.851,15,49,295,3.085
53.99,18.3484,0.501,2.188,0.633,1.0,0.0115,0.527,0.186,17,119,34,6.249
71.38,18.3954,2.08,0.527,6.771,1.0,0.0041,0.12,0.606,31,244,332,4.501
64.93,18.4021,0.681,1.372,1.207,1.0,0.0081,0.43,0.54,3,242,418,6.838
62.23,18.4133,0.783,1.247,1.111,1.0,0.0064,0.592,0.373,9,126,305,6.479
44.67,18.4241,0.349,3.113,0.386,1.0,0.0124,0.179,0.083,6,216,255,6.476
78.42,18.4731,1.038,0.825,2.946,1.0,0.0062,0.956,0.316,31,88,79,4.906
65.29,18.487,0.638,1.666,0.815,1.0,0.0117,0.47,0.454,9,91,290,7.99
55.4,18.4894,0.608,1.46,1.249,1.0,0.0062,0.464,0.144,14,255,363,5.318
93.21,18.5752,1.339,0.705,3.023,1.0,0.0077,0.757,0.91,1,69,150,7.656
33.78,18.6,0.444,2.179,0.675,1.0,0.0048,0.117,0.425,26,239,424,2.043
78.1,18.6087,1.687,0.529,3.841,1.0,0.0046,0.789,0.488,22,381,277,8.808
86.83,18.6209,0.858,1.06,1.595,1.0,0.0081,0.787,0.519,13,448,206,8.946
49.27,18.6226,0.441,2.124,0.816,1.0,0.0075,0.768,0.663,31,45,204,1.72
59.09,18.6435,2.216,0.421,4.146,1.0,0.0029,0.481,0.45,20,270,442,8.411
62.0,18.6522,0.483,1.965,0.852,1.0,0.0092,0.037,0.38,9,384,336,6.717
45.58,18.6765,56.156,0.022,40.434,1.0,0.0003,0.093,0.639,24,126,101,8.281
74.07,18.6817,0.42,2.185,0.965,1.0,0.0137,0.796,0.194,14,342,345,5.307
88.61,18.7159,0.692,1.495,1.278,1.0,0.0115,0.857,0.303,19,239,301,8.724
62.69,18.7369,2.945,0.372,11.369,1.0,0.0028,0.48,0.185,31,282,252,4.274
82.22,18.7402,0.633,1.554,1.264,1.0,0.0094,0.97,0.053,9,174,495,8.2
70.42,18.7411,0.517,1.625,1.378,1.0,0.0091,0.738,0.076,21,298,110,6.619
56.87,18.7453,0.582,1.716,0.867,1.0,0.0084,0.183,0.437,11,76,187,7.516
59.07,18.8014,0.577,1.682,1.047,1.0,0.0073,0.901,0.144,22,337,99,3.945
90.74,18.8202,1.34,0.657,2.92,1.0,0.0065,0.711,0.771,11,195,67,7.965
67.97,18.8358,0.489,2.038,0.923,1.0,0.0109,0.75,0.18,27,352,165,5.787
60.22,18.8599,0.541,1.912,0.62,1.0,0.0109,0.917,0.807,26,141,168,2.955
83.87,18.9009,0.563,1.617,1.047,1.0,0.0117,0.62,0.578,30,254,72,8.732
63.88,18.9017,0.524,1.862,0.965,1.0,0.0096,0.779,0.367,23,253,271,4.628
95.7,18.9064,0.996,1.039,1.716,1.0,0.0096,0.681,0.815,27,74,399,8.461
35.05,18.9414,0.257,3.583,0.605,1.0,0.0081,0.322,0.297,11,269,280,1.368
69.29,18.9464,1.345,0.672,2.764,1.0,0.004,0.95,0.024,6,338,190,7.015
49.52,19.0085,0.552,1.764,0.826,1.0,0.0065,0.886,0.033,12,123,115,3.709
51.4,19.0179,1.261,0.739,1.939,1.0,0.0035,0.383,0.54,5,423,402,4.462
72.97,19.0182,0.51,2.029,0.896,1.0,0.012,0.624,0.184,9,253,191,7.912
95.7,19.0182,0.672,1.499,1.132,1.0,0.0122,0.702,0.919,9,415,433,5.701
73.86,19.0259,0.629,1.684,0.847,1.0,0.0116,0.954,0.948,17,18,165,4.621
70.83,19.0307,0.687,1.433,0.995,1.0,0.0088,0.783,0.352,13,371,25,6.182
59.26,19.0385,0.304,3.124,0.682,1.0,0.0142,0.964,0.531,0,382,279,1.914
95.16,19.0413,0.693,1.423,1.512,1.0,0.0115,0.888,0.758,25,381,475,7.517
65.95,19.076,0.45,2.035,0.866,1.0,0.0108,0.421,0.344,14,254,335,5.524
71.63,19.1625,0.661,1.543,0.995,1.0,0.0111,0.664,0.326,19,234,432,7.587
74.92,19.1652,0.603,1.712,0.867,1.0,0.0113,0.977,0.753,7,437,137,4.031
71.04,19.1794,2.318,0.415,5.488,1.0,0.0038,0.59,0.681,29,416,394,8.556
60.95,19.1942,0.597,1.637,1.01,1.0,0.0076,0.898,0.603,23,292,76,3.132
42.56,19.2417,0.842,1.097,1.56,1.0,0.0034,0.248,0.105,11,212,276,5.306
82.67,19.2528,0.45,2.008,0.958,1.0,0.0146,0.68,0.687,11,249,70,5.535
54.6,19.2574,0.523,1.719,0.702,1.0,0.0071,0.591,0.002,13,434,29,5.116
62.31,19.2606,1.504,0.584,2.309,1.0,0.004,0.039,0.654,28,390,371,6.792
82.65,19.2745,1.352,0.726,3.029,1.0,0.0065,0.703,0.691,5,362,346,8.521
52.81,19.2836,0.354,2.816,0.539,1.0,0.0115,0.844,0.815,4,360,9,1.634
70.67,19.2897,0.53,1.874,0.686,1.0,0.0117,0.327,0.607,26,350,262,5.472
73.79,19.2906,0.597,1.815,0.795,1.0,0.0125,0.682,0.606,6,78,34,7.175
55.98,19.355,0.489,2.044,0.76,1.0,0.0089,0.843,0.031,3,193,108,4.552
62.45,19.3704,0.378,2.903,0.606,1.0,0.0141,0.518,0.096,18,441,301,5.66
44.87,19.3748,0.364,2.725,0.581,1.0,0.0088,0.241,0.602,0,169,99,2.354
68.65,19.3783,0.729,1.316,1.208,1.0,0.0075,0.617,0.801,17,265,480,3.796
91.14,19.3904,1.514,0.626,3.733,1.0,0.0063,0.689,0.726,12,66,114,8.19
67.82,19.4171,0.544,1.782,0.953,1.0,0.0099,0.356,0.336,28,364,179,8.904
54.1,19.4272,1.02,0.898,1.478,1.0,0.004,0.319,0.23,20,223,466,7.774
51.7,19.4391,0.411,2.445,0.794,1.0,0.0086,0.526,0.238,9,312,205,3.03
109.07,19.4613,0.957,1.186,3.245,1.0,0.0116,0.576,0.376,31,377,245,5.296
90.7,19.4812,2.965,0.39,10.231,1.0,0.0048,0.059,0.62,31,397,135,7.804
86.22,19.497,1.113,0.984,4.799,1.0,0.0081,0.422,0.228,31,446,305,4.817
75.78,19.5196,2.244,0.414,5.257,1.0,0.004,0.82,0.859,5,169,278,6.848
65.55,19.5218,1.702,0.539,2.889,1.0,0.0033,0.862,0.286,6,370,63,5.85
62.72,19.531,0.475,2.224,0.771,1.0,0.014,0.532,0.14,3,93,156,8.003
82.5,19.5329,0.806,1.076,1.713,1.0,0.0082,0.373,0.567,11,247,205,7.97
68.34,19.5394,0.682,1.41,1.183,1.0,0.0081,0.578,0.701,18,366,454,4.152
53.72,19.5478,0.526,1.951,0.66,1.0,0.0105,0.51,0.024,7,118,23,6.715
54.74,19.5722,0.495,2.15,0.611,1.0,0.0097,0.548,0.663,11,56,311,3.435
70.6,19.5907,0.634,1.466,1.246,1.0,0.0087,0.992,0.944,3,378,243,3.553
79.31,19.6087,0.614,1.511,1.392,1.0,0.0094,0.759,0.15,10,370,266,8.305
70.71,19.609,0.524,1.892,0.975,1.0,0.0104,0.704,0.393,30,399,325,5.652
69.7,19.6199,0.634,1.428,1.401,1.0,0.0082,0.892,0.511,4,445,236,4.22
34.77,19.6247,0.544,1.776,0.655,1.0,0.0043,0.569,0.399,5,69,117,1.935
83.65,19.637,4.461,0.201,17.481,1.0,0.0031,0.476,0.579,24,169,463,8.527
79.62,19.6371,2.101,0.423,5.397,1.0,0.0042,0.751,0.944,11,347,187,5.631
86.82,19.6387,0.754,1.297,1.541,1.0,0.0097,0.675,0.585,1,400,379,7.909
75.25,19.6418,0.558,1.822,0.975,1.0,0.0113,0.76,0.536,1,169,43,6.996
74.2,19.6469,2.442,0.38,6.004,1.0,0.0036,0.926,0.892,10,339,401,6.394
123.69,19.6649,0.957,0.954,2.093,1.0,0.0117,0.361,0.923,31,125,264,7.989
81.51,19.6669,0.428,2.059,0.979,1.0,0.0133,0.683,0.876,31,89,200,3.019
37.85,19.7005,0.321,3.072,0.457,1.0,0.0083,0.055,0.215,21,123,283,4.459
84.99,19.7084,0.686,1.349,1.412,1.0,0.0093,0.895,0.622,3,360,69,6.751
47.03,19.7749,0.345,2.719,0.623,1.0,0.0087,0.507,0.693,27,426,273,1.337
68.13,19.7845,0.666,1.584,0.817,1.0,0.0147,0.538,0.471,19,259,361,6.839
100.26,19.8287,1.205,0.765,2.791,1.0,0.0082,0.869,0.889,31,11,337,5.517
65.87,19.8352,2.921,0.324,5.314,1.0,0.0014,0.923,0.366,28,37,477,5.057
59.96,19.9319,0.889,1.016,1.225,1.0,0.0053,0.181,0.541,10,224,419,5.693
80.48,19.9444,0.546,1.952,1.523,1.0,0.0142,0.375,0.171,24,51,427,5.986
63.77,19.9471,0.386,2.474,0.904,1.0,0.012,0.518,0.275,24,390,386,4.283
48.37,20.0136,0.502,1.986,0.67,1.0,0.0067,0.647,0.649,27,190,8,2.137
65.45,20.0639,0.501,1.739,0.979,1.0,0.0089,0.099,0.262,17,429,441,7.587
60.17,20.0913,0.472,1.924,1.237,1.0,0.0081,0.696,0.168,14,436,457,3.507
61.42,20.0923,0.383,2.605,0.546,1.0,0.0122,0.068,0.402,15,201,107,7.402
85.77,20.1056,2.547,0.385,5.374,1.0,0.0044,0.598,0.92,2,35,119,6.427
101.39,20.1077,0.703,1.509,1.496,1.0,0.0116,0.968,0.572,12,258,298,8.648
50.19,20.1111,0.788,1.147,1.346,1.0,0.0042,0.524,0.146,0,113,386,4.59
79.97,20.1179,0.751,1.334,1.399,1.0,0.006,0.706,0.172,8,85,121,6.748
44.41,20.1443,0.257,4.003,0.395,1.0,0.0143,0.83,0.035,11,220,499,1.614
53.82,20.1498,0.417,2.546,0.421,1.0,0.0146,0.387,0.863,18,189,35,2.125
113.32,20.1628,0.849,1.104,1.802,1.0,0.0114,0.926,0.92,25,277,111,8.542
56.4,20.202,0.414,2.449,0.689,1.0,0.01,0.685,0.784,2,298,423,2.359
54.19,20.2491,1.089,0.834,1.636,1.0,0.0038,0.49,0.905,22,276,251,2.551
65.53,20.2509,0.92,1.002,1.663,1.0,0.0054,0.843,0.559,28,315,361,4.33
88.73,20.2745,0.635,1.603,1.229,1.0,0.0114,0.863,0.277,8,420,265,8.316
79.93,20.292,0.644,1.507,1.456,1.0,0.0101,0.963,0.696,22,240,422,5.907
87.63,20.3667,0.856,1.094,1.705,1.0,0.0084,0.901,0.891,9,414,82,4.775
63.05,20.3677,0.519,1.916,0.803,1.0,0.0089,0.273,0.278,20,421,375,7.702
63.88,20.3774,0.345,2.623,0.62,1.0,0.0125,0.416,0.588,15,303,466,2.866
69.01,20.3791,2.035,0.476,3.498,1.0,0.0043,0.084,0.835,13,180,14,7.04
48.65,20.3855,0.569,1.684,0.693,1.0,0.0078,0.925,0.304,16,228,335,2.797
112.85,20.4082,0.778,1.3,1.407,1.0,0.0127,0.877,0.94,18,89,416,8.497
53.33,20.4491,1.039,0.878,1.525,1.0,0.0039,0.265,0.517,3,319,371,4.368
73.97,20.4586,1.299,0.72,2.923,1.0,0.005,0.758,0.339,17,434,362,5.922
38.95,20.4978,0.462,2.019,0.854,1.0,0.0051,0.683,0.56,15,136,379,1.165
68.32,20.5353,1.292,0.675,2.059,1.0,0.0045,0.208,0.707,25,377,131,6.138
58.89,20.536,0.521,1.898,0.644,1.0,0.0099,0.334,0.459,20,145,393,5.688
62.59,20.5774,0.64,1.532,1.002,1.0,0.0077,0.455,0.309,10,45,278,8.497
73.13,20.603,0.541,1.822,1.083,1.0,0.0101,0.826,0.34,12,388,330,5.259
71.83,20.6901,0.54,1.852,0.753,1.0,0.0119,0.622,0.028,7,126,372,7.263
120.53,20.6989,0.784,1.411,1.772,1.0,0.0137,0.919,0.763,20,69,234,8.28
74.9,20.7006,0.482,2.126,0.76,1.0,0.0124,0.24,0.321,9,346,133,8.02
73.7,20.7081,0.441,2.213,0.703,1.0,0.0127,0.253,0.462,14,216,97,7.511
67.09,20.7099,0.891,0.996,1.481,1.0,0.0057,0.021,0.571,23,445,457,6.235
50.85,20.718,0.444,2.169,0.818,1.0,0.0074,0.366,0.177,22,406,159,4.324
65.52,20.7255,0.438,2.471,0.605,1.0,0.0129,0.452,0.52,30,416,126,4.532
57.81,20.7295,0.337,2.802,0.623,1.0,0.0112,0.36,0.372,14,297,187,3.645
90.22,20.7397,0.626,1.543,1.203,1.0,0.0111,0.686,0.449,18,400,230,8.797
88.75,20.7578,1.342,0.71,3.298,1.0,0.006,0.841,0.494,3,353,311,8.937
72.17,20.7683,0.366,2.31,0.87,1.0,0.0121,0.53,0.147,21,438,474,5.18
77.38,20.7709,1.761,0.506,4.267,1.0,0.0045,0.701,0.776,14,261,491,5.675
79.02,20.7847,1.686,0.533,3.682,1.0,0.003,0.952,0.097,19,295,212,8.018
81.26,20.7943,0.621,1.685,0.858,1.0,0.0129,0.797,0.406,7,278,300,6.22
77.66,20.841,0.459,2.254,0.809,1.0,0.0136,0.952,0.13,27,353,399,5.386
70.33,20.895,1.48,0.599,2.783,1.0,0.0042,0.507,0.546,22,370,240,6.845
93.63,20.9435,0.69,1.773,1.034,1.0,0.0085,0.925,0.352,12,229,4,7.722
